,id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h,l,call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership,black,female,adm,boston,college,zyearsexp,zofjobs,sumq,zsumq,sumq_med,half,qall,qallxb,qblack,qblackxb,qwhite,qwhitexb,qall_med,qallxb_med,qblack_med,qblackxb_med,qwhite_med,qwhitexb_med
4637,a,8b,4,4,4,0,1,1,0,267,4,1,1,1,0,Sarah,f,w,1.0,0.0,0.0,b,s,375.0,0.30346343,0.47189152,10.230702,0.18962882,0.11975552,9.334149,1.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private,0,1,0,1,0,-0.7617862567099783,0.2777429361629978,4.2382137432900215,0.5975716066651782,1,2,0.05910819056543193,0.05910819056543193,0.050490607453800726,0.08850179541268355,0.06994140032546695,0.11590208141789482,0,0,0,1,0,1
4638,b,9,3,2,7,0,1,0,1,255,3,0,1,1,0,Aisha,f,b,1.0,0.0,0.0,c,a,1294.0,0.98949564,0.0048631253,9.4743185,0.25740963,0.04815378,8.6976795,0.0,some,somcol,0.0,,,,,0.0,0.08995633,0.8628821,10.987274,0.027947599,0.60676855,10.978985,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private,1,1,1,0,0,-0.16709231011458517,-1.3627762865341502,3.832907689885415,0.3648392591221703,1,2,0.06960859367859168,0.06960859367859168,0.055791237348692,0.016413237680483462,0.08394914533360409,0.06802046519153283,1,1,1,0,1,0
4641,b,9,3,4,5,0,0,0,0,185,1,1,1,1,0,Meredith,f,w,1.0,0.0,0.0,c,a,1294.0,0.97707725,0.014099709,10.032057,0.23124893,0.054754153,8.8793335,0.0,some,somcol,0.0,,,,,0.0,0.08995633,0.8628821,10.987274,0.027947599,0.60676855,10.978985,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private,0,1,1,0,0,-0.5635549411781806,0.2777429361629978,2.4364450588218194,-0.43702891840311037,0,2,0.0378097524969557,0.0378097524969557,0.02521584165674142,0.007340647702897804,0.047004333222289765,0.036016449625985276,0,0,0,0,0,0
4642,b,9,2,2,2,0,0,0,0,265,4,0,0,0,0,Brendan,m,w,0.0,1.0,0.0,c,s,1296.0,0.18146951,0.5718328,10.217824,0.25800267,0.07340852,9.1915655,0.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,-1.158248887773574,-1.3627762865341502,-1.158248887773574,-2.5011519529895887,0,2,0.047357952565462456,0.047357952565462456,0.04638356870424576,0.03941389339456079,0.046523126657654575,0.051853269344568916,0,0,0,0,0,0
4643,b,9,2,1,6,0,0,0,1,233,6,0,0,1,0,Emily,f,w,0.0,1.0,0.0,c,a,1295.0,0.3453595,0.6115502,10.512899,0.14609893,0.4462009,10.1849,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,1,1,0,0,-0.3653236256463829,-2.1830358978827245,1.6346763743536172,-0.8974155979390274,0,2,0.06183567839293352,0.06183567839293352,0.05253136310651395,0.044509012288244054,0.07038793301460422,0.0692974105652294,0,0,0,0,0,0
4644,b,9,4,3,2,0,0,0,0,317,6,0,0,1,1,Kenya,f,b,0.0,1.0,0.0,c,s,1296.0,,,,,,,1.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1,1,0,0,0,-1.158248887773574,-0.5425166751855762,0.8417511122264261,-1.3527242619248454,0,2,0.05060851344613867,0.05060851344613867,0.05237617261505146,0.06284730391886516,0.04863867957571189,0.07975812299279206,0,0,0,1,0,0
4646,b,9,4,3,3,0,1,0,0,316,6,0,1,1,1,Kristen,f,w,1.0,0.0,0.0,c,s,1296.0,0.00090441294,0.9188523,10.758413,0.12714799,0.28841415,10.074201,1.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0,1,0,0,0,-0.9600175722417761,-0.5425166751855762,3.0399824277582237,-0.09046940486364798,0,2,0.05726562555855995,0.05726562555855995,0.05562846989901293,0.06435488958143866,0.05887598997680665,0.09308485564817931,0,0,1,1,0,1
4650,b,9,4,3,5,0,0,0,0,379,6,1,1,1,0,Allison,f,w,1.0,0.0,0.0,c,a,1297.0,0.94876665,0.033041097,10.295766,0.18481998,0.100121,9.191259,1.0,,,0.0,,,,,,0.078142256,0.88792247,10.57124,0.15390988,0.116467856,9.610659,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0,1,1,0,0,-0.5635549411781806,-0.5425166751855762,2.4364450588218194,-0.43702891840311037,0,2,0.0378097524969557,0.0378097524969557,0.02521584165674142,0.02316955083241879,0.047004333222289765,0.052975240187680135,0,0,0,0,0,0
4651,b,9,3,3,8,0,1,0,1,229,6,1,1,1,0,Keisha,f,b,1.0,0.0,0.0,c,a,1297.0,0.049821846,0.84764427,10.3771715,0.09828269,0.4448947,10.201999,0.0,,,0.0,,,,,,0.078142256,0.88792247,10.57124,0.15390988,0.116467856,9.610659,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1,1,1,0,0,0.031139005417212574,-0.5425166751855762,5.031139005417213,1.0528802706509965,1,2,0.08731448488689497,0.08731448488689497,0.05852029598088327,0.04571586248047334,0.11755473450859721,0.1165228140112291,1,1,1,0,1,1
4652,b,9,4,1,4,0,0,0,0,19,1,1,0,1,0,Kristen,f,w,0.0,1.0,0.0,c,a,1297.0,0.0021749989,0.78926677,10.247857,0.29945704,0.071178846,9.366147,1.0,,,0.0,,,,,,0.078142256,0.88792247,10.57124,0.15390988,0.116467856,9.610659,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0,1,1,0,0,-0.7617862567099783,-2.1830358978827245,1.2382137432900215,-1.1250699299319364,0,2,0.04018504513857447,0.04018504513857447,0.03593606964050224,0.031141283472668462,0.04257865183069847,0.026722314294297157,0,0,0,0,0,0
4653,b,9,3,2,4,0,0,0,1,21,1,0,0,1,0,Tamika,f,b,0.0,1.0,0.0,c,a,1297.0,0.97707725,0.014099709,10.032057,0.23124893,0.054754153,8.8793335,0.0,,,0.0,,,,,,0.078142256,0.88792247,10.57124,0.15390988,0.116467856,9.610659,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1,1,1,0,0,-0.7617862567099783,-1.3627762865341502,1.2382137432900215,-1.1250699299319364,0,2,0.0575473743356627,0.0575473743356627,0.04997123111318663,0.042422565599298065,0.0640018931638007,0.039536816077538194,0,0,0,0,0,0
4657,b,9,2,2,4,0,0,0,0,189,1,0,0,1,0,Tamika,f,b,0.0,1.0,0.0,c,a,1298.0,0.97707725,0.014099709,10.032057,0.23124893,0.054754153,8.8793335,0.0,,,0.0,40.0,60.0,40.0,60.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Private,1,1,1,0,0,-0.7617862567099783,-1.3627762865341502,0.23821374329002165,-1.699283775464308,0,2,0.03203461320644961,0.03203461320644961,0.035027175265890775,0.013536887235982991,0.02946950979365451,0.006340849969689638,0,0,0,0,0,0
4658,b,9,4,2,5,0,1,0,0,263,4,0,1,0,1,Jamal,m,b,1.0,0.0,0.0,c,s,1299.0,0.0145169925,0.97367543,10.565582,0.11620284,0.15647578,9.718663,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1,0,0,0,0,-0.5635549411781806,-1.3627762865341502,2.4364450588218194,-0.43702891840311037,0,2,0.09255760093709353,0.09255760093709353,0.07878341662645871,0.06164386245235378,0.10438622199988312,0.10521888590177891,1,1,1,1,1,1
4663,b,9,4,3,3,0,0,0,1,316,6,0,0,0,1,Kristen,f,w,0.0,1.0,0.0,c,s,1301.0,0.3361651,0.63736963,10.431908,0.108847864,0.40657592,10.412141,1.0,,,1.0,,375.0,,,0.0,0.08073567,0.88837385,10.408828,0.23368677,0.087285355,9.532859,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,-0.9600175722417761,-0.5425166751855762,1.039982427758224,-1.238897095928391,0,2,0.12964260504857772,0.12964260504857772,0.09874829575842686,0.09541709823799444,0.15653593943893285,0.20759780094795932,1,1,1,1,1,1
4664,b,9,3,4,21,0,1,0,1,313,5,0,1,1,1,Kristen,f,w,1.0,0.0,0.0,c,a,1300.0,0.3361651,0.63736963,10.431908,0.108847864,0.40657592,10.412141,0.0,1,,1.0,18.8,100.0,18.8,100.0,0.0,0.3361651,0.63736963,10.431908,0.108847864,0.40657592,10.412141,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Public,0,1,1,0,0,2.6081461073305827,0.2777429361629978,7.608146107330583,2.5326334286049046,1,2,0.16434710085057436,0.16434710085057436,0.11370510744655288,0.08278460572204333,0.224934434339848,0.23185112845237982,1,1,1,1,1,1
4670,b,9,4,3,8,1,0,0,1,323,6,1,1,1,0,Kenya,f,b,1.0,0.0,0.0,c,a,1302.0,0.052359965,0.78635854,10.435556,0.13011211,0.28431484,9.743378,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,1,1,0,0,0.031139005417212574,-0.5425166751855762,5.031139005417213,1.0528802706509965,1,2,0.1342700687358433,0.1342700687358433,0.08967038373690744,0.039527799339161916,0.175689073437521,0.0925259085870056,1,1,1,0,1,1
4673,b,9,3,3,9,0,1,0,1,229,6,1,1,1,0,Anne,f,w,1.0,0.0,0.0,c,a,1303.0,0.8321389,0.1387261,9.692643,0.21779244,0.1583671,9.240676,0.0,,,1.0,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit,0,1,1,0,0,0.2293703209490103,-0.5425166751855762,5.229370320949011,1.166707436647451,1,2,0.09022004594854399,0.09022004594854399,0.059955689172879696,0.08686467728559011,0.12246689745054556,0.1609821492233865,1,1,1,1,1,1
4675,b,9,4,4,8,0,0,0,0,316,6,1,1,1,0,Tamika,f,b,1.0,0.0,0.0,c,a,1303.0,0.9920427,0.004814288,8.841738,0.29509342,0.05318167,8.507345,1.0,,,1.0,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit,1,1,1,0,0,0.031139005417212574,0.2777429361629978,3.0311390054172125,-0.09554742041374692,0,2,0.04249362722313517,0.04249362722313517,0.027443481238668608,0.04972916252863041,0.05469389388718719,0.08703883932308276,0,0,0,0,0,1
4676,b,9,4,5,13,0,0,0,1,326,6,1,0,1,1,Jill,f,w,0.0,1.0,0.0,c,a,1304.0,0.049821846,0.84764427,10.3771715,0.09828269,0.4448947,10.201999,1.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Private,0,1,1,0,0,1.0222955830762013,1.0980025475115718,5.022295583076201,1.0478022551008972,1,2,0.14435150147881937,0.14435150147881937,0.09504814853138133,0.12667519295297586,0.19646469843870917,0.24131865254010537,1,1,1,1,1,1
4679,b,9,4,4,21,0,0,0,1,34,1,1,1,1,0,Laurie,f,w,1.0,0.0,0.0,c,a,1304.0,0.052359965,0.78635854,10.435556,0.13011211,0.28431484,9.743378,1.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Private,0,1,1,0,0,2.6081461073305827,0.2777429361629978,6.608146107330583,1.9584195830725333,1,2,0.11286292900210404,0.11286292900210404,0.055343249148371035,0.07958661836765435,0.1800726471074357,0.1927095107472293,1,1,1,1,1,1
4681,b,9,3,2,9,0,1,0,1,255,3,0,1,1,0,Kristen,f,w,1.0,0.0,0.0,c,a,1305.0,,,,,,,0.0,,,0.0,5.6,63.0,,,0.0,0.014128224,0.9396875,10.694963,0.100396015,0.20592958,9.857234,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private,0,1,1,0,0,0.2293703209490103,-1.3627762865341502,4.229370320949011,0.5924935911150795,1,2,0.07457275051255369,0.07457275051255369,0.058583342097936815,0.04478053294190983,0.09177967714521479,0.04365978868572779,1,1,1,0,1,0
4683,b,9,4,3,6,0,0,0,1,17,1,0,0,1,0,Tamika,f,b,0.0,1.0,0.0,c,a,1305.0,0.9920427,0.004814288,8.841738,0.29509342,0.05318167,8.507345,1.0,,,0.0,5.6,63.0,,,0.0,0.014128224,0.9396875,10.694963,0.100396015,0.20592958,9.857234,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private,1,1,1,0,0,-0.3653236256463829,-0.5425166751855762,1.6346763743536172,-0.8974155979390274,0,2,0.06183567839293352,0.06183567839293352,0.05253136310651395,0.041886205328538186,0.07038793301460422,0.026334302179588487,0,0,0,0,0,0
4685,b,9,4,3,6,0,1,0,0,268,4,0,1,0,0,Geoffrey,m,w,1.0,0.0,0.0,c,s,1307.0,0.95459735,0.042803545,10.276773,0.19744441,0.10937959,9.304468,1.0,,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0,0,0,0,0,-0.3653236256463829,-0.5425166751855762,1.6346763743536172,-0.8974155979390274,0,2,0.059858482477187336,0.059858482477187336,0.05317758658032621,0.04275356476671305,0.0652728005360993,0.0722209621830948,0,0,1,0,0,0
4686,b,9,3,4,6,0,0,0,0,185,1,1,0,1,0,Jill,f,w,0.0,1.0,0.0,c,a,1306.0,0.07601943,0.44090852,9.986772,0.27527726,0.084796116,9.041803,0.0,,,0.0,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,1,1,0,0,-0.3653236256463829,0.2777429361629978,1.6346763743536172,-0.8974155979390274,0,2,0.04341272229526058,0.04341272229526058,0.03790072677808669,0.014291014709497151,0.047222500401932335,0.011088884447283717,0,0,0,0,0,0
4689,b,9,0,2,4,0,1,1,1,13,1,0,1,1,1,Tremayne,m,b,1.0,0.0,0.0,c,s,1307.0,0.27073306,0.549156,10.061986,0.14872359,0.24232754,9.438432,0.0,,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1,0,0,0,0,-0.7617862567099783,-1.3627762865341502,5.2382137432900215,1.1717854521975497,1,2,0.1270202595503921,0.1270202595503921,0.10174750786126652,0.08589371637775306,0.15934082224684726,0.1258331205512322,1,1,1,1,1,1
4690,b,9,3,2,4,0,0,0,1,21,1,0,0,1,0,Aisha,f,b,0.0,1.0,0.0,c,a,1308.0,0.10974837,0.5074464,9.869258,0.29933825,0.09411432,9.028338,0.0,6,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1,1,1,0,0,-0.7617862567099783,-1.3627762865341502,1.2382137432900215,-1.1250699299319364,0,2,0.0575473743356627,0.0575473743356627,0.04997123111318663,0.077659572423822,0.0640018931638007,0.07078423008283517,0,0,0,1,0,0
4692,b,9,4,4,21,0,0,0,1,34,1,1,1,1,0,Latoya,f,b,1.0,0.0,0.0,c,a,1308.0,0.98949564,0.0048631253,9.4743185,0.25740963,0.04815378,8.6976795,1.0,6,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1,1,1,0,0,2.6081461073305827,0.2777429361629978,6.608146107330583,1.9584195830725333,1,2,0.11286292900210404,0.11286292900210404,0.055343249148371035,0.07714084821764984,0.1800726471074357,0.22473449290619124,1,1,1,1,1,1
4693,b,9,4,3,7,0,0,0,1,17,1,0,1,1,0,Sarah,f,w,1.0,0.0,0.0,c,a,1308.0,0.9885199,0.008148465,10.112573,0.19383714,0.14505339,9.372459,1.0,6,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0,1,1,0,0,-0.16709231011458517,-0.5425166751855762,2.832907689885415,-0.20937458641020124,0,2,0.058476686847672585,0.058476686847672585,0.03777204125250371,0.06212430033713698,0.07693228551961515,0.09346464715194963,0,0,0,1,1,1
4694,b,9,4,4,6,0,0,0,1,329,6,0,0,0,1,Carrie,f,w,0.0,1.0,0.0,c,a,1309.0,0.08073567,0.88837385,10.408828,0.23368677,0.087285355,9.532859,1.0,3,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0,1,1,0,0,-0.3653236256463829,0.2777429361629978,1.6346763743536172,-0.8974155979390274,0,2,0.1414454091220611,0.1414454091220611,0.10524804942224203,0.073711706224196,0.17486131370794616,0.1783325211554624,1,1,1,1,1,1
4695,b,9,4,2,6,0,0,1,0,189,1,0,0,1,1,Ebony,f,b,0.0,1.0,0.0,c,a,1309.0,0.7046454,0.25216407,10.00487,0.15066847,0.30199412,9.668208,1.0,3,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1,1,1,0,0,-0.3653236256463829,-1.3627762865341502,2.6346763743536172,-0.32320175240665583,0,2,0.07734123725956986,0.07734123725956986,0.07618092498158247,0.06255425200153937,0.08317201449053424,0.057212916777275274,1,1,1,1,1,0
4696,b,9,4,3,6,1,0,0,1,323,6,1,1,1,0,Emily,f,w,1.0,0.0,0.0,c,a,1309.0,0.11662389,0.72833925,10.287047,0.13984276,0.36563608,9.933725,1.0,3,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0,1,1,0,0,-0.3653236256463829,-0.5425166751855762,4.634676374353617,0.8252259386580874,1,2,0.12660508406367277,0.12660508406367277,0.08579221702764495,0.07550690316938515,0.16328831426548224,0.18837939081847394,1,1,1,1,1,1
4698,b,9,3,3,5,0,1,1,0,316,6,1,1,1,0,Aisha,f,b,1.0,0.0,0.0,c,a,1310.0,0.11662389,0.72833925,10.287047,0.13984276,0.36563608,9.933725,0.0,,,1.0,,,,,0.0,0.0031652725,0.91954935,11.171759,0.033913635,0.46928933,10.549753,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,1,1,0,0,-0.5635549411781806,-0.5425166751855762,4.436445058821819,0.7113987726616328,1,2,0.061266799657398764,0.061266799657398764,0.05176840223395498,0.04346836365416347,0.0732965529183851,0.0668339016039586,0,0,0,0,0,0
4701,b,9,4,3,7,0,0,0,0,337,6,1,1,1,1,Sarah,f,w,1.0,0.0,1.0,c,a,1310.0,0.0027956835,0.9521402,10.453601,0.23644528,0.124980085,9.621058,1.0,,,1.0,,,,,0.0,0.0031652725,0.91954935,11.171759,0.033913635,0.46928933,10.549753,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0,1,1,0,0,-0.16709231011458517,-0.5425166751855762,3.832907689885415,0.3648392591221703,1,2,0.06789410833315003,0.06789410833315003,0.042872987223792486,0.03688997567404951,0.08916010611545849,0.09232227381215113,1,1,0,0,1,1
4702,b,9,4,4,6,0,0,0,0,34,1,0,0,1,0,Jamal,m,b,0.0,1.0,0.0,c,a,1311.0,0.98949564,0.0048631253,9.4743185,0.25740963,0.04815378,8.6976795,1.0,some,,0.0,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private,1,0,1,0,0,-0.3653236256463829,0.2777429361629978,0.6346763743536171,-1.471629443471399,0,2,0.034720352548927504,0.034720352548927504,0.03695127094997362,0.024866633445488943,0.0329182876954093,0.018884969334273277,0,0,0,0,0,0
4704,b,9,3,5,4,0,1,0,1,34,1,1,1,1,1,Todd,m,w,1.0,0.0,0.0,c,a,1311.0,,,,,,,0.0,some,,0.0,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private,0,0,1,0,0,-0.7617862567099783,1.0980025475115718,5.2382137432900215,1.1717854521975497,1,2,0.11881735003180616,0.11881735003180616,0.08040700815551288,0.0480679790339397,0.1572165383646309,0.0945232237089107,1,1,1,0,1,1
4705,b,9,4,6,5,0,0,0,0,25,1,1,1,1,1,Tyrone,m,b,1.0,0.0,1.0,c,a,1311.0,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,1.0,some,,0.0,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private,1,0,1,0,0,-0.5635549411781806,1.9182621588601458,3.4364450588218194,0.13718492712926117,0,2,0.06327905794661765,0.06327905794661765,0.040699960481791815,0.02656768517415321,0.08149912359697709,0.05188278849273218,0,0,0,0,1,0
4708,b,9,2,4,6,0,0,0,1,804,6,0,0,1,0,Tremayne,m,b,0.0,1.0,0.0,c,a,1312.0,0.10974837,0.5074464,9.869258,0.29933825,0.09411432,9.028338,0.0,2,,0.0,133.4,0.0,133.4,0.0,0.0,0.125,0.875,11.814311,0.0,0.89285713,11.36244,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit,1,0,1,0,0,-0.3653236256463829,0.2777429361629978,1.6346763743536172,-0.8974155979390274,0,2,0.06183567839293352,0.06183567839293352,0.05253136310651395,0.06465053364878762,0.07038793301460422,0.09583681678796674,0,0,0,1,0,1
4710,b,9,3,3,6,0,0,0,0,253,3,0,0,1,0,Hakim,m,b,0.0,1.0,0.0,c,s,1314.0,0.9714688,0.024071502,9.92974,0.17001754,0.14969294,9.321793,0.0,2,colp,1.0,25.0,150.0,25.0,150.0,1.0,0.004030252,0.92648524,11.12976,0.049830828,0.39476565,10.518701,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Private,1,0,0,0,0,-0.3653236256463829,-0.5425166751855762,0.6346763743536171,-1.471629443471399,0,2,0.034720352548927504,0.034720352548927504,0.03695127094997362,0.008246000181094183,0.0329182876954093,0.020801816085770888,0,0,0,0,0,0
4715,b,9,4,5,14,0,1,0,1,285,3,0,1,1,0,Kristen,f,w,1.0,0.0,0.0,b,a,1315.0,0.090286106,0.7915025,10.597809,0.08046371,0.5225287,10.567103,1.0,,,0.0,6.8,156.0,6.8,156.0,0.0,0.006586341,0.97754896,10.585118,0.088079244,0.26102298,9.821627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit,0,1,1,1,0,1.220526898607999,1.0980025475115718,5.220526898607999,1.161629421097352,1,2,0.08816111471968174,0.08816111471968174,0.06604378820149095,0.10402914891185777,0.11369830065233516,0.18012132349021642,1,1,1,1,1,1
4716,b,9,4,4,11,0,0,0,1,387,6,0,0,1,1,Latonya,f,b,0.0,1.0,0.0,b,a,1315.0,0.022391992,0.221549,9.614338,0.3561644,0.18756586,9.520982,1.0,,,0.0,6.8,156.0,6.8,156.0,0.0,0.006586341,0.97754896,10.585118,0.088079244,0.26102298,9.821627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit,1,1,1,1,0,0.6258329520126058,0.2777429361629978,3.6258329520126056,0.24593407757561656,1,2,0.11501484439675086,0.11501484439675086,0.08910788170600742,0.13612060121154868,0.14218309760826747,0.24561384600495795,1,1,1,1,1,1
4717,b,9,3,3,14,0,1,0,1,33,1,1,1,1,1,Tamika,f,b,1.0,0.0,0.0,b,a,1315.0,0.009224333,0.96591455,10.144078,0.17773129,0.1453947,9.593764,0.0,,,0.0,6.8,156.0,6.8,156.0,0.0,0.006586341,0.97754896,10.585118,0.088079244,0.26102298,9.821627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit,1,1,1,1,0,1.220526898607999,-0.5425166751855762,7.220526898607999,2.310057112162095,1,2,0.1586216621352472,0.1586216621352472,0.10016272042326779,0.1396257796601137,0.22350849051929672,0.2769538263591501,1,1,1,1,1,1
